# Responsive score, Archetype-ID
2.500000000000000000e-01 0.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
5.000000000000000000e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
5.000000000000000000e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
2.857142857142856984e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
5.000000000000000000e-01 2.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
