# Responsive score, Archetype-ID
0.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.631578947368420907e-02 1.000000000000000000e+01
2.564102564102564014e-02 9.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.380952380952380820e-02 9.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
4.878048780487805047e-02 2.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
4.878048780487805047e-02 2.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
2.439024390243902524e-02 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
2.439024390243902524e-02 9.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
5.000000000000000278e-02 2.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
2.380952380952380820e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
