# Responsive score, Archetype-ID
2.500000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
4.000000000000000222e-01 2.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.000000000000000111e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
4.000000000000000222e-01 2.000000000000000000e+00
3.333333333333333148e-01 2.000000000000000000e+00
3.333333333333333148e-01 2.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
2.500000000000000000e-01 9.000000000000000000e+00
