# Responsive score, Archetype-ID
1.428571428571428492e-01 0.000000000000000000e+00
1.000000000000000056e-01 2.000000000000000000e+00
1.176470588235294101e-01 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
5.000000000000000000e-01 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
4.000000000000000222e-01 2.000000000000000000e+00
2.222222222222222099e-01 2.000000000000000000e+00
5.000000000000000000e-01 9.000000000000000000e+00
6.666666666666666297e-01 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
4.000000000000000222e-01 2.000000000000000000e+00
